,SurfArea,Capacity,CatchArea,DamHt,DamLen,Depth,AvgRelease,DOR,Elev
1042,4.374951666001918,7.802209316247118,8.462314529906248,4.330733340286331,6.684611727667927,3.427514689979529,11.070645946239251,4.793308128103486,5.111987788356544
1048,4.377566703951788,7.6319649849939,12.1381417099896,3.6109179126442243,7.2456550675945355,3.254242968705492,12.472030445507794,3.2228678461377385,5.407171771460119
1053,4.211490357847139,7.367897948380997,10.385049130615592,3.5263605246161616,6.814542897259958,3.1570004211501135,12.558210813847657,2.8735646395797834,5.135798437050262
1067,4.774533141617654,8.162801353492073,7.995643604287271,4.31748811353631,6.251903883165888,3.3877743613300146,10.528891081009554,5.6957503029589365,4.875197323201151
1070,3.448748683520378,6.773880970425809,9.845381631129095,4.276666119016055,8.690137586397595,3.3250360206965914,8.348301054933943,6.487379558138218,7.15305163493748
1078,4.546470585129313,6.396429530174464,12.876276120769482,3.295836866004329,6.706862336602747,1.8562979903656263,13.970161112833184,0.47000362924573563,4.663439094112067
1084,2.424094510391243,5.762680115903686,7.134890851565884,3.5553480614894135,6.748759547491679,3.339321977944068,9.526901403978341,4.297285406218791,4.787491742782046
1086,2.468777267858117,6.784909448983291,8.770594329891145,4.174387269895637,6.361302477572996,4.316153890523174,7.79770203551669,7.048994390674862,7.274479558773871
1092,2.2660248376822434,6.026831690945273,7.480428306074208,3.4339872044851463,5.730099782973574,3.7612001156935624,10.096749049368418,3.9926809084456005,4.663439094112067
1093,3.165854722890948,6.267769646536424,7.868254265520613,3.4011973816621555,7.459914766241105,3.100092288878234,10.197760358311859,4.131961425793407,4.990432586778736
1095,3.01754268781784,5.098646171418969,8.894944460956886,3.5263605246161616,6.363028103540465,2.0794415416798357,8.664405571096625,4.49647076906475,6.1675164908883415
1101,3.674298669236403,7.442434138770287,7.85748078694253,3.332204510175204,8.022240916806537,3.768152635008444,11.11842997005065,4.385769620952716,4.1588830833596715
1109,1.8690291047193557,4.3254562831854875,9.328390038749998,3.912023005428146,6.366470447731438,2.4595888418037104,8.558143177745192,3.828641396489095,7.16703787691222
1112,4.972067700946997,8.442210991082549,7.952263308657046,4.290459441148391,5.814130531825066,3.4688560301359703,10.687685855980014,5.816217903985989,5.198497031265826
1120,3.6167925152190357,7.050902788200622,7.291656209174461,3.4657359027997265,8.531293315795018,3.4339872044851463,8.435766192720509,6.676957508731068,5.680172609017068
1121,3.811030712954072,7.437559661345909,7.029087564149662,4.30406509320417,6.943122422819428,3.6270040503958487,9.86104966983816,5.638354669333745,4.836281906951478
1122,1.599387576580599,5.611667185748395,6.569481420414296,3.8918202981106265,6.278521424165844,4.012772908528289,9.251386341412184,4.422448549172797,5.075173815233827
1124,1.5965552866030868,5.281679725395013,5.666426688112432,3.8501476017100584,6.6240652277998935,3.686376323895818,8.412943170042439,4.930870325627393,5.099866427824199
1125,3.1094626638810134,6.60773068333197,6.434546518787453,4.0943445622221,5.659482215759621,3.4995332823830174,9.304559047215164,5.365040998590945,5.135798437050262
1127,1.9469096493883968,6.124902185337699,6.0867747269123065,3.8918202981106265,6.577861357721047,4.177459468932607,8.764834214330834,5.421861552639491,4.948759890378168
1128,3.868238293057124,7.359849487684305,8.39660622842712,3.4339872044851463,8.042056410058754,3.490428515390098,10.723905946624765,4.697749367281185,4.844187086458591
113,1.106249715797321,2.995732273553991,3.295836866004329,2.772588722239781,6.363028103540465,1.8870696490323797,5.780743515792329,5.27658287440203,7.3310603052186325
1134,3.0612390757561108,6.336294616678791,6.028278520230698,3.367295829986474,7.67693714581808,3.2733640101522705,8.424858580213442,5.973300576480311,4.955827057601261
114,0.7943490610689127,3.8732821771117156,5.123963979403259,4.127134385045092,6.363028103540465,3.077312260546414,7.516977224604321,4.417635062141249,6.51471269087253
1144,4.534522374414343,7.7354333524996886,9.273784544532717,3.332204510175204,8.584851839890053,3.202746442938317,11.905116190347785,3.8918202981106265,4.394449154672439
1151,4.229487156164394,7.776115477098742,7.485491608030754,3.7612001156935624,8.433594167539924,3.5467396869528134,9.248021438943871,6.589888875353041,5.262690188904886
1170,4.226045113211767,7.035532648923963,7.600902459542082,3.2188758248682006,8.689632748355741,2.8094026953624978,9.547026871355778,5.550242719287699,5.017279836814924
1192,4.098618748194706,6.836581459527612,9.021115038865434,2.772588722239781,7.034387929915503,2.740840023925201,11.531737405619975,3.367295829986474,3.970291913552122
1197,3.1575959884455496,6.675192505751435,6.385194398997726,3.4965075614664802,8.81877816903701,3.517497837358316,8.09101504171053,6.646000828540272,5.075173815233827
1207,4.489186780026352,8.344314906249577,8.963672275615016,2.995732273553991,8.872346978983032,3.8543938925915096,11.862518390511761,4.543294782270004,4.48863636973214
1237,2.77064934285873,6.026348948961484,6.7661917146603505,3.2188758248682006,7.7437032581737535,3.254242968705492,8.498214224818435,5.589866950526307,4.859812404361672
1249,-0.15899573149045795,4.107589788972121,4.812184355372417,3.332204510175204,7.636752112435779,4.26689632742025,4.882801922586371,7.28660258918601,6.352629396319567
131,4.031670967694041,7.876069038923444,7.489412083508719,5.099866427824199,6.364750756851911,3.8437441646748516,10.621522448603852,5.316157284676367,6.573680166960646
132,4.630779451494511,8.49509072150829,9.85314117809939,5.209486152841421,6.366470447731438,3.8649313978942956,11.753908934412769,4.803201036487226,5.777652323222656
133,2.406404421633043,5.573673789309181,6.2422232654551655,4.454347296253507,6.364750756851911,3.1654750481410856,9.386140711779872,4.249922794040544,5.91350300563827
144,2.336793264323783,5.177843213080163,7.57095858316901,3.871201010907891,6.807934943699926,2.8390784635086144,10.113626914715084,3.126760535960395,4.9344739331306915
148,3.8197980613856286,8.381717051853787,9.137877200242468,5.459585514144159,7.653969180478774,4.562262684976814,11.806400724462772,4.636668853047462,5.537334267018537
1585,1.233143181625716,4.850466541943434,5.575949103146316,3.9889840465642745,7.237059026124737,3.616308761279101,8.53817159780143,4.37449836825309,5.2574953720277815
1586,0.8211005448704062,5.240688253711401,7.67786350067821,3.332204510175204,7.591357046698551,4.420044701861403,10.045811427748324,3.258096538021482,5.41610040220442
1587,2.019691537274062,5.784132827309859,7.284134806195205,3.713572066704308,7.527793987721444,3.763522997109702,9.712448105122451,4.133565275375382,5.43372200355424
1592,2.3748127269909265,6.118977867406942,7.655864017616056,3.7612001156935624,7.798933310041217,3.744787086052232,10.107407508882579,4.074141854904581,5.407171771460119
1595,0.7400307664587957,2.785011242238338,2.772588722239781,2.5649493574615367,6.386879319362645,2.0412203288596382,5.337538079701318,5.5093883366279774,5.739792912179234
1600,1.0557047876568333,4.6839813664123815,6.222576268071369,3.5263605246161616,5.4638318050256105,3.6270040503958487,8.625688787569537,4.120661870539474,5.7430031878094825
